2017/11/14,-0.53,-0.34,-2.64,-0.9,-1.42,-1.04
2017/11/15,-0.79,-2.34,-9.02,-3.53,0.08,-4.56
2017/11/16,-0.1,0.06,0.7,0.1,4.89,-0.39
2017/11/17,-0.48,-5.25,-3.29,-4.64,-3.3,-5.59
2017/11/20,0.28,-0.8,1.68,1.71,1.83,-1.67
2017/11/21,0.53,-0.43,-6.25,1.48,1.63,-1.02
2017/11/22,0.59,-0.37,1.93,-0.2,0.48,-1.2
2017/11/23,-2.29,-2,-1.1,-3.62,-4.96,0.35
2017/11/24,0.06,2.81,0.11,0,-0.76,0
2017/11/27,-0.94,0.12,-0.27,-0.1,-4.66,-1.9
2017/11/28,0.34,1.92,3.21,1.51,0.98,-0.44
2017/11/29,0.13,-1.95,0.29,-0.46,-1.76,-1.77
2017/11/30,-0.62,0.31,0.14,0.36,-0.9,-0.81
2017/12/1,0.01,1.11,2.43,1.13,1.09,-1
2017/12/4,-0.24,-2.94,-1.35,-2.8,-7.79,0
2017/12/5,-0.18,-2.21,-1.32,-3.04,-3.3,-3.76
2017/12/6,-0.29,1.93,0.35,1.19,1.81,0.67
2017/12/7,-0.67,3.48,-1.72,-0.05,-0.3,0
2017/12/8,0.55,-0.06,0.52,0.16,0.89,1.89
2017/12/11,0.98,0.24,0.09,1.07,0.59,2.41
2017/12/12,-1.25,-1.95,-1.24,-1.85,-2.24,-0.45
2017/12/13,0.68,0.37,-0.08,1.5,1.2,0
2017/12/14,-0.32,0.43,-0.03,0.37,0.2,0.82
2017/12/15,-0.8,1.05,2.7,2.58,0.98,3.52
2017/12/18,0.05,-2.5,-0.61,-0.62,-1.07,-2.27
2017/12/19,0.88,1.07,0.25,0.36,0.2,1.16
2017/12/20,-0.27,-1.92,0,-1.96,-1.57,-2.47
2017/12/21,0.38,-0.13,0.52,0.89,-0.1,-0.18
2017/12/22,-0.09,-0.63,0.17,-1.77,-0.8,0.82
2017/12/25,-0.5,-0.13,1.61,-0.8,-2.82,-3.6
2017/12/26,0.78,1.02,2.41,0.48,0.21,1.4
2017/12/27,-0.92,0,-0.44,-0.43,0.1,2.02
2017/12/28,0.63,0.63,-2.51,0.21,0.52,-0.63
2017/12/29,0.33,0.75,2.12,0.05,1.03,0.27
2018/1/2,1.24,1.81,-0.15,1.28,2.54,1.54
2018/1/3,0.62,1.47,0.4,1.05,0.79,0.71
2018/1/4,0.49,-0.66,-1.58,-0.68,-0.79,-1.42
2018/1/5,0.18,-0.3,-4.06,0.58,-0.2,-0.45
2018/1/8,0.52,0.91,1.87,-0.05,-0.7,-2.34
2018/1/9,0.13,0.48,-0.6,0.42,-0.2,-0.37
2018/1/10,0.23,-1.56,-2.97,-1.66,-1,-2.13
2018/1/11,0.1,1.52,0,1.21,1.11,1.8
2018/1/12,0.11,-0.06,-0.56,-2.03,-0.9,-1.02
2018/1/15,-0.54,-3.91,-0.93,-3.09,-2.43,-1.22
2018/1/16,0.77,-0.69,-0.84,0.11,0.1,-1.81
2018/1/17,0.24,-0.19,0.08,0.77,-0.21,2.23
2018/1/18,0.87,-0.57,1.34,-0.22,-0.41,-1.14
2018/1/19,0.38,1.21,0,-0.49,0.52,-1.44
2018/1/22,0.39,1.76,0,3.57,1.76,3.7
2018/1/23,1.29,-0.74,0.64,-0.69,-0.31,4.03
2018/1/24,0.37,2.79,0.45,4.21,0.41,0.18
2018/1/25,-0.31,-1.93,0.03,-0.82,0.41,-0.18
2018/1/26,0.28,0.92,-0.56,1.24,-0.61,0.72
2018/1/29,-0.99,1.28,-1.09,0.87,-1.73,-1.07
2018/1/30,-0.99,-0.12,-0.37,1.57,0.52,1
2018/1/31,-0.21,-7.48,-2.83,-0.7,-2.27,0.36
2018/2/1,-0.97,-6.13,-2.51,-6.11,-4.75,-6.16
2018/2/2,0.44,-1.11,-4.29,-1.01,-1.77,-2
2018/2/5,0.73,-1.54,0,1.08,-0.56,-0.1
2018/2/6,-3.35,-8.13,0,-7.04,-4.65,-4.18
2018/2/7,-1.82,2.33,0,1.26,2.02,-8.01
2018/2/8,-1.43,1.67,0,0.79,2.33,-0.11
2018/2/9,-4.05,-1.72,0,-6.63,-2.28,-2.43
2018/2/12,0.78,7.97,0,3.07,2.68,2.49
2018/2/13,0.98,-3.02,0,-0.7,-0.45,0.77
2018/2/14,0.45,-1.16,0,-0.41,0.11,1.1
2018/2/22,2.17,0.73,0,2.36,0.68,1.95
2018/2/23,0.63,-0.95,5.11,-0.58,-0.11,-1.06
2018/2/26,1.23,2.5,2.35,3.13,2.27,3.12
2018/2/27,-1.13,4.3,0.92,0.62,0.33,3.85
2018/2/28,-0.99,1.93,1.34,0.06,-0.22,0.2
2018/3/1,0.44,5.47,2.61,3.8,3.54,3.9
2018/3/2,-0.59,-0.13,0.21,1.18,0.21,2.31
2018/3/5,0.07,6.47,4.09,1.12,1.39,3.48
2018/3/6,1,-2.77,-1.67,-1.11,0.11,-1.55
2018/3/7,-0.55,-0.62,-1.83,-1.65,-1.58,0.55
2018/3/8,0.51,-0.93,-1.56,0.65,-0.32,-1.75
2018/3/9,0.57,3.33,2.19,3.06,1.5,2.53
2018/3/12,0.59,0.43,6.74,1.2,0.95,0.82
2018/3/13,-0.49,-2.24,-3.08,0.21,-0.21,-1.63
2018/3/14,-0.57,-1.67,-1.53,-1.95,-0.84,-1.2
2018/3/15,-0.01,-1.26,-2.45,-0.37,-0.63,-1.4
2018/3/16,-0.65,-0.13,-0.95,-1.47,-0.21,-1.51
2018/3/19,0.29,3.19,0.33,1.34,-0.32,0.67
2018/3/20,0.35,-0.19,-2.35,2.48,1.6,2.48
2018/3/21,-0.29,-3.23,-1.51,-3.4,1.16,0.65
2018/3/22,-0.53,-2.56,0.17,0.05,-0.31,-0.18
2018/3/23,-3.39,-7.37,-0.03,-7.88,-9.71,-8.42
